gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Cvig_LOC111121545,2345.16106989281,5.1587936225529,0.344680524166441,4.09771041982607e-53,2.35022318533479e-50
Cvig_LOC111135149,1896.29092323369,0.307853353965232,0.096263285568511,0.00123626680529985,0.00501260107624472
Cvig_LOC111122215,2093.91527641569,2.05510207516082,0.247227151400587,1.44479011040194e-18,5.99682947797754e-17
Cvig_LOC111127411,1879.75620857919,0.294053024020838,0.23869485139463,0.190289401594175,0.316998266438965
Cvig_LOC111126113,2139.77906051559,2.31330657463393,0.387526394798559,2.34837091269413e-11,4.25988271655758e-10
Cvig_LOC111104835,1886.14092011356,0.504059197886473,0.26688087765317,0.0411895893053296,0.0959195035166559
Cvig_LOC111130064,1856.19986767818,0.0697199703483306,0.181224608380576,0.690391829511996,0.792637215912991
Cvig_LOC111134659,1876.43318414555,0.337592148689856,0.205860692573242,0.0860045709567523,0.172506783927688
Cvig_novel.934,2037.31986039587,1.34262731247581,0.220332658468206,1.24892940074842e-10,2.01727997678489e-09
Cvig_LOC111128694,1881.12358788134,-0.129640155615903,0.581850343738438,0.744863844261427,0.833040132143045
Cvig_LOC111103590,1858.56550078476,-0.0828985272916312,0.206430217881588,0.674394545953085,0.780803639142996
Cvig_LOC111123983,1958.8887665014,1.04728860056473,0.244576492577375,4.62891657786052e-06,3.40012497727624e-05
Cvig_LOC111123747,1872.67823014327,0.494554196394615,0.280515209585522,0.0547507978973609,0.120356370708868
Cvig_LOC111101919,1965.01773421769,0.659171078594339,0.712787227934434,0.126646808814262,0.232881001693145
Cvig_LOC111126735,1861.41186745203,0.124516188253528,0.319704118152087,0.664064271941711,0.77350651503454
Cvig_LOC111135861,1955.26348866337,0.88705748108268,0.149330008680978,1.08312196245638e-09,1.51315687801978e-08
Cvig_LOC111100598,2029.26320793743,1.32023818568997,0.148177408988159,6.34425672131908e-20,2.94308203344133e-18
Cvig_LOC111132201,1904.00253394231,0.577212139902825,0.163518805199217,0.000275071540109405,0.00134362522959913
Cvig_LOC111100714,1907.68289729118,0.397461386284699,0.105346280453832,0.000133826559538293,0.00070500314305869
Cvig_LOC111131315,1952.23958780792,0.864513501136031,0.092781776595143,4.83227637281474e-21,2.47458048994223e-19
Cvig_LOC111115123,1839.494983091,0.00667740695842488,0.117031243593382,0.953837676013278,0.97194615462973
Cvig_LOC111122158,1841.96316985922,0.218835183594793,0.286428850503534,0.40428881366517,0.551112338579482
Cvig_LOC111100512,1799.67811768503,-1.1841923262432,0.257072378073938,7.11091672184014e-07,6.13214510635448e-06
Cvig_LOC111121854,1815.13754814914,-0.29700909241869,0.177246207510088,0.0830137794896384,0.167616314024236
Cvig_LOC111136084,1865.72471737558,0.443061908135202,0.268910471511907,0.0746944578239748,0.154254446615862
Cvig_LOC111126795,1903.55859381021,0.210695250375045,0.213615953465738,0.300400622383488,0.445297589851256
Cvig_LOC111138001,1959.8565260974,0.926622766204934,0.127396926355138,1.22998393026048e-13,3.01944304125035e-12
Cvig_LOC111135857,1977.01623554076,1.24344337190085,0.151665035250723,3.75567620746648e-17,1.32519917186275e-15
Cvig_LOC111128754,1850.11671941986,0.141291356073536,0.103486265422353,0.167295025875668,0.287482790829
Cvig_LOC111113416,1988.78721106665,1.42004353239032,0.155328655763253,5.65043688860864e-21,2.86564359567781e-19
Cvig_LOC111131431,2376.25049712367,8.50322840249464,0.810905122659494,2.1072540238348e-29,2.44387235962753e-27
Cvig_LOC111130756,1932.14566668523,0.895305566852042,0.19880400382115,2.44760129640426e-06,1.90171386441065e-05
Cvig_LOC111138197,1905.96997275699,0.399203922786195,0.168066624918725,0.0142902005141657,0.040158964384798
Cvig_LOC111112749,1862.13880471263,0.506083741695014,0.337538058270049,0.089947715932984,0.178688878336544
Cvig_LOC111121372,2002.24954001137,1.49338606153235,0.145495408827816,7.59330004803728e-26,6.27043586427581e-24
Cvig_LOC111130016,1887.40658784334,0.0096164626531141,0.252380745398523,0.967484647382245,0.980036068259623
Cvig_LOC111130391,1988.3493344081,1.51843944497392,0.203658929730533,6.04134370526648e-15,1.70307584613611e-13
Cvig_LOC111132997,2104.12481646478,2.51626420338366,0.241821448973076,1.98115655600727e-27,1.88284634370619e-25
Cvig_LOC111130024,2237.0890177773,3.88791620130396,0.543531907170498,4.90349477729989e-15,1.39226591134046e-13
Cvig_LOC111125783,1858.17221670742,0.579499304387191,0.27509773022572,0.0220777113562265,0.057504863738103
Cvig_LOC111104065,2179.31495552431,3.7400225629264,0.379003822086499,4.33299521094005e-25,3.34191525499031e-23
Cvig_LOC111131871,1864.78516025806,0.651098604468642,0.216541505114216,0.00152903962565616,0.00602370672875981
Cvig_LOC111120034,1854.29116821925,0.534588358391866,0.247469647902573,0.0208452383328799,0.0548020944319084
Cvig_LOC111135006,1888.65234410474,0.538458897122871,0.0823992863129964,4.54416137092404e-11,7.9021813917199e-10
Cvig_LOC111137150,1898.19424832614,0.514168887457778,0.175006182405847,0.00236716880390149,0.00878911722211304
Cvig_LOC111135428,1829.307327408,0.154476196560538,0.260890588698256,0.524394989383882,0.660677368005215
Cvig_LOC111119597,1842.30585888038,0.438015339907884,0.299192483413097,0.106762322369129,0.204320661234858
Cvig_LOC111134536,1880.93990192066,0.59909961960978,0.2040360335856,0.00209675804308065,0.00791648503518602
Cvig_LOC111124790,1759.18697587662,-0.415807817306087,0.236076286452872,0.0612773618995677,0.131693308429068
Cvig_LOC111107795,1977.14736076076,1.24041829753684,0.227136785265027,7.14412037466298e-09,8.81005774897357e-08
Cvig_LOC111128966,1846.28952916886,0.648236640639909,0.252276910644969,0.00582143834910998,0.0189214938340131
Cvig_LOC111101742,1892.48298526293,0.222216381505628,0.551662311386573,0.573433279950615,0.700660526631373
Cvig_LOC111125048,1781.91462592054,0.0552586203656909,0.143270532076623,0.693464363410676,0.795081359163231
Cvig_LOC111119101,1804.06492787858,0.324635907876392,0.17612224967631,0.0566233711822993,0.123782691888124
Cvig_LOC111122652,1870.90508900817,0.338746155608849,0.215528402819774,0.0983975231855747,0.191773724099166
Cvig_LOC111107307,1893.84626414569,1.04302774306284,0.121614353777149,2.60446555435181e-18,1.05061209606174e-16
Cvig_LOC111129849,1804.25539095843,0.0699773431978121,0.209716343216908,0.726651115537385,0.819528403275896
Cvig_LOC111132178,1785.95991954925,0.269718679334631,0.228332818416377,0.211587046065726,0.342292877188666
Cvig_LOC111134422,1762.50935257418,-0.246658690582452,0.13620612517079,0.0646920782926182,0.137523526500481
Cvig_LOC111101717,1850.3641161713,0.398670895694167,0.263713520647013,0.103091544324682,0.199010021768685
Cvig_LOC111120641,1774.67498231673,0.223069831703598,0.185351102621808,0.211830714224262,0.342553791435433
Cvig_LOC111119893,2063.14047091441,2.50600096508442,0.213106081337181,5.43452320257374e-34,9.11872523538238e-32
Cvig_LOC111118977,1956.77425465818,1.68163242793054,0.364189893937774,1.54924061712861e-07,1.50975580065869e-06
Cvig_novel.1099,2304.76030400227,9.72351386351622,0.514724884836061,8.19536430815378e-83,2.8724751900079e-79
Cvig_LOC111122159,1768.28045967491,0.131333404627373,0.269342207755118,0.598395909057161,0.720941028576105
Cvig_LOC111115442,1725.53849092665,-1.24866284358972,0.255623370203109,1.50617066577243e-07,1.47096450934338e-06
Cvig_LOC111122108,1791.07969961621,0.20075692796552,0.177522022184661,0.242170884196601,0.379231700566632
Cvig_LOC111124202,1841.77535227477,0.757446474838129,0.180150643571771,1.27950311875014e-05,8.55306757384474e-05
Cvig_LOC111113427,1889.30644478004,0.667798753579382,0.206085743543998,0.000675954382837879,0.00296605661519278
Cvig_LOC111099483,1707.10296811042,-0.610043387006664,0.156595683308047,6.19508828734214e-05,0.000355381087514472
Cvig_LOC111113511,1887.26692229462,0.707981334192274,0.315702381441588,0.0123968660478884,0.0357458079964021
Cvig_LOC111138013,1849.5421205615,0.814586248940188,0.183338343032686,3.87568426468934e-06,2.89506180747396e-05
Cvig_LOC111129890,1846.2326360578,0.757879520669621,0.1120541996046,6.74222207136279e-12,1.31692504793275e-10
Cvig_LOC111118127,1897.68862158452,0.763642491236684,0.196295978037248,4.8060197207471e-05,0.000282425283328926
Cvig_LOC111130001,1996.12079657248,2.24363654628682,0.285466727620625,4.22245332365919e-17,1.48326603669075e-15
Cvig_LOC111122177,1965.92017131088,1.88430888871014,0.309043550891928,2.50486419988739e-11,4.52295026819965e-10
Cvig_LOC111137483,1919.3693586653,1.22741323360911,0.148447344720895,2.19680598829064e-17,8.05793545356144e-16
Cvig_LOC111099610,1753.49119185456,0.118158276731264,0.166800732746039,0.46563630866043,0.609481218120053
Cvig_LOC111100904,2102.29735610204,3.64398176656082,0.263090644835802,1.09360720020516e-45,4.10688561077043e-43
Cvig_LOC111136377,1894.16791935348,1.44869084315119,0.210897673362238,5.36787631633525e-13,1.19667603108689e-11
Cvig_LOC111136653,1830.97581403784,0.480390757304418,0.197991378292269,0.0112918469822459,0.0330366641675892
Cvig_LOC111110630,1946.53944961175,1.48073641788976,0.194814672512712,2.23687776239526e-15,6.60695777291745e-14
Cvig_LOC111109270,1794.83109639264,0.444357267088129,0.191538029797886,0.0157192074126523,0.0434395442691297
Cvig_LOC111129086,1793.1818843148,0.277162332948807,0.189293691019381,0.128076855947545,0.234935420181736
Cvig_LOC111132179,1707.38436015623,-0.802200767778362,0.146519674396658,1.98844500579225e-08,2.26037829577357e-07
Cvig_LOC111130848,1890.7198204485,1.26421026091338,0.128942587222718,1.5805154618406e-23,1.03869500507837e-21
Cvig_LOC111118026,1792.25903831969,0.655214776593653,0.331218263448757,0.0258422769611961,0.0654693776087153
Cvig_LOC111119640,1680.37144511311,-0.587545406487592,0.208225038846339,0.00306103988489172,0.0109752788325653
Cvig_LOC111137949,1874.03524374551,1.30986351693316,0.395908009443596,0.000105779199016164,0.00057068664836068
Cvig_LOC111130597,1928.82392655707,1.72253984216763,0.194117231117612,2.60505926630544e-20,1.26231328042404e-18
Cvig_LOC111127906,1811.05773031805,0.853568967592843,0.369580891064565,0.00751595602406321,0.0234859665952525
Cvig_LOC111130350,1831.96941671008,1.04553038091757,0.161023448455537,2.19667919661575e-11,4.00544770273085e-10
Cvig_LOC111137833,1857.98158533687,1.09752756122557,0.2045649305582,1.81519794995816e-08,2.08295450459914e-07
Cvig_LOC111115167,1835.13433527859,0.326708407747328,0.393753738267616,0.327115651482247,0.473820517311391
Cvig_LOC111136261,1749.4787624999,0.461981463376134,0.326450309790441,0.112334894460132,0.212268135003287
Cvig_LOC111132609,1745.60470024118,0.0759499426740552,0.160279323893102,0.626314372171764,0.744006283944955
Cvig_LOC111133739,1825.91901342774,0.250484794747331,0.250047254673333,0.284127593941842,0.42749236625467
Cvig_LOC111128758,1863.46098961455,1.28691911784656,0.216390939279686,3.62971174491349e-10,5.43423146622193e-09
Cvig_LOC111128085,1766.52999080169,0.527126051253052,0.146862491578606,0.000236004617694888,0.00116707409706619
Cvig_LOC111124358,1863.74730452498,0.710351304179018,0.266291576078497,0.00390023692081263,0.0135156512871619
Cvig_LOC111133214,1766.97836729269,0.336665946102259,0.237146955451816,0.131426469108314,0.239630539738845
Cvig_LOC111127513,1654.89596115416,-1.67673976478853,0.311480359900985,2.99980642236829e-09,3.92651010761858e-08
Cvig_LOC111132966,1698.10290787174,-0.0868295421130633,0.222736087301142,0.681162216194251,0.785669022993442
Cvig_LOC111119517,1736.63261029182,0.353113061816114,0.204749401671576,0.0711044694785893,0.148306697282604
Cvig_LOC111123242,1798.55976468291,0.864015431863844,0.260345379607647,0.000342893861915005,0.00163516052518652
Cvig_LOC111125818,1725.26069859078,-0.389331580426123,0.272610014097428,0.121699224326478,0.22574397456067
Cvig_LOC111128082,1696.04486485461,0.0843101626252335,0.324179940749176,0.771134322908637,0.851581733455381
Cvig_LOC111103611,1695.70926287872,-0.334058116651714,0.110109859836824,0.00211064385515286,0.00796224113977483
Cvig_LOC111134216,1805.08575895953,0.801409724814843,0.340529639694648,0.00761378325058591,0.0237422689442203
Cvig_LOC111107863,1707.68063752652,-0.0131598254684759,0.336894566885281,0.964834323181159,0.978576899387489
Cvig_LOC111104917,1877.92351865474,1.50567718515993,0.243553417532277,4.38060110787032e-11,7.63037338198616e-10
Cvig_LOC111131752,1739.06314657046,0.429829231389055,0.245317513442544,0.0613733418604375,0.131881612328849
Cvig_LOC111131384,1691.59011678869,-0.285322698752092,0.147547744890711,0.04773305807844,0.107776058770624
Cvig_LOC111101016,2073.71447587969,3.80433796596363,0.255396133348391,3.01043544300436e-52,1.63731355257884e-49
